date;carte;plateforme;titre;prix;port;total;cote;tendance_cote;decote_pct;prix_revente_conseille;profit_net_estime;vendeur_nom;vendeur_note;url
2026-07-07 00:02;Méga-Amphinobi ex chaos ascendant;Vinted;Mega Amphinobi ex (CRI 100) - Chaos Ascendant - NM;19.0;3.5;22.5;136.6;=;83.5;172.71;127.76;?;100%;https://www.vinted.fr/items/9339738972-mega-amphinobi-ex-cri-100-chaos-ascendant-nm
2026-07-07 00:02;Méga-Amphinobi ex chaos ascendant;Vinted;Mega-amphinobie ex 100/086 gradé CCC 10;70.0;3.5;73.5;136.6;=;46.2;172.71;76.76;?;100%;https://www.vinted.fr/items/9337625632-mega-amphinobie-ex-100086-grade-ccc-10
2026-07-07 00:02;Pikachu 173/165;Vinted;Pikachu 173/165 AR - Japan;40.0;3.5;43.5;101.71;=;57.2;128.6;68.38;?;100%;https://www.vinted.fr/items/9339899395-pikachu-173165-ar-japan
2026-07-07 00:02;Méga-Ectoplasma ex héros transcendants;Vinted;Ectoplasma holo 151;2.0;3.5;5.5;36.83;=;85.1;46.57;35.01;?;100%;https://www.vinted.fr/items/9332900343-ectoplasma-holo-151
2026-07-07 00:02;Méga-Ectoplasma ex héros transcendants;Vinted;Méga ectoplasma ex 056/094;3.0;3.5;6.5;36.83;=;82.4;46.57;34.01;?;100%;https://www.vinted.fr/items/9338011997-mega-ectoplasma-ex-056094
2026-07-07 00:22;Tortank ex 200/165;Vinted;Tortank EX Promo XY 122;115.9;3.5;119.4;211.14;=;43.4;266.96;112.85;?;100%;https://www.vinted.fr/items/9253286886-tortank-ex-promo-xy-122
2026-07-07 00:22;Pikachu 173/165;Vinted;Pikachu 173/165 AR – Pokémon 151 🇯🇵;39.99;3.5;43.49;101.71;=;57.2;128.6;68.39;?;100%;https://www.vinted.fr/items/9339997858-pikachu-173165-ar-pokemon-151
2026-07-07 00:22;Pikachu 173/165;Vinted;Pikachu japanese Pokemon card 173/165;40.0;3.5;43.5;101.71;=;57.2;128.6;68.38;?;100%;https://www.vinted.fr/items/9339979750-pikachu-japanese-pokemon-card-173165
2026-07-07 01:39;Carapuce 170/165;Vinted;Carte pokémon carapuce;1.0;3.5;4.5;115.0;=;96.1;145.4;122.0;?;100%;https://www.vinted.fr/items/9318158212-carte-pokemon-carapuce
2026-07-07 01:39;Méga-Ectoplasma ex héros transcendants;Vinted;Carte pokemon Méga Ectoplasma ex pfl 056;3.0;3.5;6.5;36.83;=;82.4;46.57;34.01;?;100%;https://www.vinted.fr/items/9322532885-carte-pokemon-mega-ectoplasma-ex-pfl-056
2026-07-07 03:25;Carapuce 170/165;Vinted;Carte Pokémon Carapuce 170/165 🇯🇵;45.0;3.5;48.5;115.0;=;57.8;145.4;78.0;?;100%;https://www.vinted.fr/items/9252133371-carte-pokemon-carapuce-170165
2026-07-07 07:33;Carapuce 170/165;Vinted;Carte Pokemon TCG VF :Carapuce Promo Swsh233;5.0;3.5;8.5;115.0;=;92.6;145.4;118.0;?;100%;https://www.vinted.fr/items/9311412151-carte-pokemon-tcg-vf-carapuce-promo-swsh233
2026-07-07 07:33;Pikachu 173/165;Vinted;Carta Pokemon Pikachu 173/165 NM;65.0;3.5;68.5;93.01;↘️;26.4;117.6;33.81;?;100%;https://www.vinted.fr/items/9340483096-carta-pokemon-pikachu-173165-nm
2026-07-07 10:56;Méga-Ectoplasma ex héros transcendants;Vinted;- Mega Ectoplasma Ex 125/217 ASC;3.0;3.5;6.5;36.83;=;82.4;46.57;34.01;?;100%;https://www.vinted.fr/items/9341151835-mega-ectoplasma-ex-125217-asc
2026-07-07 10:56;Méga-Ectoplasma ex héros transcendants;Vinted;Mega ectoplasma ex 56/94;3.0;3.5;6.5;36.83;=;82.4;46.57;34.01;?;100%;https://www.vinted.fr/items/9340719527-mega-ectoplasma-ex-5694
2026-07-07 10:56;Méga-Ectoplasma ex héros transcendants;Vinted;Carte Pokémon Méga-Ectoplasma ex 125/217 2026 FR – Chaos Ascendant;12.0;3.5;15.5;36.83;=;57.9;46.57;25.01;?;100%;https://www.vinted.fr/items/9340782524-carte-pokemon-mega-ectoplasma-ex-125217-2026-fr-chaos-ascendant
2026-07-07 10:56;Alakazam ex 188/165;Vinted;Alakazam FA 151;20.99;3.5;24.49;35.86;=;31.7;45.34;14.96;?;100%;https://www.vinted.fr/items/9237652285-alakazam-fa-151
2026-07-07 13:44;Tortank ex 200/165;Vinted;Tortank FA 151;35.0;3.5;38.5;211.14;=;81.8;266.96;193.75;?;100%;https://www.vinted.fr/items/9342194066-tortank-fa-151
2026-07-07 13:44;Carapuce 170/165;Vinted;Carapuce 039 black star promo mep collect aura 9.5;38.0;3.5;41.5;115.0;=;63.9;145.4;85.0;?;100%;https://www.vinted.fr/items/9259811396-carapuce-039-black-star-promo-mep-collect-aura-95
2026-07-07 13:44;Méga-Amphinobi ex chaos ascendant;Vinted;Carte Méga-Amphinobi Ex - Pokémon;3.0;3.5;6.5;46.0;↘️;85.9;58.16;44.1;?;100%;https://www.vinted.fr/items/9342351953-carte-mega-amphinobi-ex-pokemon
2026-07-07 13:44;Méga-Amphinobi ex chaos ascendant;Vinted;CRI Mega Amphinobi Ex;4.5;3.5;8.0;46.0;↘️;82.6;58.16;42.6;?;100%;https://www.vinted.fr/items/9342190250-cri-mega-amphinobi-ex
2026-07-07 13:44;Méga-Ectoplasma ex héros transcendants;Vinted;Mega Ectoplasma Ex 125/217 ME2.5 ASC;1.5;3.5;5.0;36.83;=;86.4;46.57;35.51;?;100%;https://www.vinted.fr/items/9332771282-mega-ectoplasma-ex-125217-me25-asc
2026-07-07 13:44;Méga-Ectoplasma ex héros transcendants;Vinted;Carte pokemon mega ectoplasma ex;3.0;3.5;6.5;36.83;=;82.4;46.57;34.01;?;100%;https://www.vinted.fr/items/9342703371-carte-pokemon-mega-ectoplasma-ex
2026-07-07 13:44;Méga-Zygarde ex équilibre parfait;Vinted;Méga Zygarde ex;1.0;3.5;4.5;8.19;↗️;45.1;10.36;4.51;?;100%;https://www.vinted.fr/items/9341166652-mega-zygarde-ex
2026-07-07 15:55;Pikachu 173/165;Vinted;carte pokémon pikachu LOR TG05;45.0;3.5;48.5;93.01;=;47.9;117.6;53.81;?;100%;https://www.vinted.fr/items/9341589939-carte-pokemon-pikachu-lor-tg05
2026-07-07 15:55;Méga-Ectoplasma ex héros transcendants;Vinted;Méga-Ectoplasma Ex 056/094;1.0;3.5;4.5;36.83;↘️;87.8;46.57;36.01;?;100%;https://www.vinted.fr/items/9342959585-mega-ectoplasma-ex-056094
2026-07-07 15:55;Méga-Ectoplasma ex héros transcendants;Vinted;Mega Ectoplasma ex 056/094 PFL;2.0;3.5;5.5;36.83;↘️;85.1;46.57;35.01;?;100%;https://www.vinted.fr/items/9342568142-mega-ectoplasma-ex-056094-pfl
2026-07-07 15:55;Méga-Amphinobi ex chaos ascendant;Vinted;Méga-Amphinobi ex 022/086;1.0;3.5;4.5;33.12;↘️;86.4;41.88;31.93;?;100%;https://www.vinted.fr/items/9343611161-mega-amphinobi-ex-022086
2026-07-07 15:55;Méga-Amphinobi ex chaos ascendant;Vinted;Carte pokemon mega amphinobi ex;3.0;3.5;6.5;33.12;↘️;80.4;41.88;29.93;?;100%;https://www.vinted.fr/items/9343749029-carte-pokemon-mega-amphinobi-ex
2026-07-07 15:55;Méga-Amphinobi ex chaos ascendant;Vinted;Méga-Amphinobi ex 100 CRI chaos ascendant;17.0;3.5;20.5;33.12;↘️;38.1;41.88;15.93;?;100%;https://www.vinted.fr/items/9343017251-mega-amphinobi-ex-100-cri-chaos-ascendant
2026-07-07 15:55;Méga-Zygarde ex équilibre parfait;Vinted;Méga-Zygarde ex 047/088  Équilibre Parfait (ME03)  Double Rare FR;1.95;3.5;5.45;8.19;↗️;33.5;10.36;3.56;?;100%;https://www.vinted.fr/items/9343612741-mega-zygarde-ex-047088-equilibre-parfait-me03-double-rare-fr
2026-07-07 18:25;Pikachu 173/165;Vinted;Pikachu svp 088 promo;45.0;3.5;48.5;93.01;=;47.9;117.6;53.81;?;100%;https://www.vinted.fr/items/9334556385-pikachu-svp-088-promo
2026-07-07 18:25;Méga-Ectoplasma ex héros transcendants;Vinted;Carte Pokémon Mega-Ectoplasma ex  PFL 056/094;1.0;3.5;4.5;36.83;↘️;87.8;46.57;36.01;?;100%;https://www.vinted.fr/items/9344829788-carte-pokemon-mega-ectoplasma-ex-pfl-056094
2026-07-07 18:25;Méga-Ectoplasma ex héros transcendants;Vinted;Carte Pokémon - Méga-Ectoplasma EX 125/217. Héros transcendants Asc me2.5;4.0;3.5;7.5;36.83;↘️;79.6;46.57;33.01;?;100%;https://www.vinted.fr/items/9343866724-carte-pokemon-mega-ectoplasma-ex-125217-heros-transcendants-asc-me25
2026-07-07 18:25;Méga-Amphinobi ex chaos ascendant;Vinted;Carte Pokémon Amphinobi;2.0;3.5;5.5;33.12;=;83.4;41.88;30.93;?;100%;https://www.vinted.fr/items/9344170973-carte-pokemon-amphinobi
2026-07-07 20:29;Tortank ex 200/165;Vinted;Tortank ex 200 / 165 alternative 151 mew fr alt Pokémon carte;139.0;3.5;142.5;211.14;=;32.5;266.96;89.75;?;100%;https://www.vinted.fr/items/9346056442-tortank-ex-200-165-alternative-151-mew-fr-alt-pokemon-carte
2026-07-07 20:29;Mew ex 205/165;Vinted;Carta Pokemon Mew ex MEW 205/165 ENG;30.0;3.5;33.5;45.99;=;27.2;58.15;17.09;?;100%;https://www.vinted.fr/items/9345503801-carta-pokemon-mew-ex-mew-205165-eng
2026-07-07 20:29;Méga-Ectoplasma ex héros transcendants;Vinted;4 Ectoplasma EX Pokémon forces temporelles;20.0;3.5;23.5;34.01;↘️;30.9;43.0;13.91;?;100%;https://www.vinted.fr/items/9346057406-4-ectoplasma-ex-pokemon-forces-temporelles
2026-07-07 22:27;Pikachu 173/165;Vinted;Carte Pokémon JPN Pikachu 173/165 AR Scarlet & Violet 3.5 - 151 - SV2a NM;38.0;3.5;41.5;81.0;=;48.8;102.41;47.6;?;100%;https://www.vinted.fr/items/9347298992-carte-pokemon-jpn-pikachu-173165-ar-scarlet-violet-35-151-sv2a-nm
2026-07-07 22:27;Alakazam ex 188/165;Vinted;Alakazam ex 188/165 from 151;13.0;3.5;16.5;30.0;=;45.0;37.93;16.5;?;100%;https://www.vinted.fr/items/9112467932-alakazam-ex-188165-from-151
2026-07-07 23:54;Tortank ex 200/165;Vinted;Carte Pokémon - Tortank EX XY122 Promo;120.0;3.5;123.5;180.0;=;31.4;227.59;74.5;?;100%;https://www.vinted.fr/items/9254803445-carte-pokemon-tortank-ex-xy122-promo
2026-07-08 00:57;Tortank ex 200/165;Vinted;Carte pokemon tortank 151;45.0;3.5;48.5;180.0;=;73.1;227.59;149.5;?;100%;https://www.vinted.fr/items/9347935879-carte-pokemon-tortank-151
2026-07-08 01:56;Dracaufeu ex 199/165;Vinted;Carte Pokémon Dracaufeu sm60;17.0;3.5;20.5;432.5;=;95.3;546.84;455.25;?;100%;https://www.vinted.fr/items/9247805887-carte-pokemon-dracaufeu-sm60
2026-07-08 01:56;Dracaufeu ex 199/165;Vinted;Dracaufeu GX SM60;20.0;3.5;23.5;432.5;=;94.6;546.84;452.25;?;100%;https://www.vinted.fr/items/9260350317-dracaufeu-gx-sm60
2026-07-08 01:56;Alakazam ex 188/165;Vinted;Alakazam Ex SVP50 promo pokémon 151 Ev3.5 neuve FR;2.0;3.5;5.5;30.0;=;81.7;37.93;27.5;?;100%;https://www.vinted.fr/items/9169284001-alakazam-ex-svp50-promo-pokemon-151-ev35-neuve-fr
2026-07-08 07:32;Dracaufeu ex 199/165;Vinted;Dracaufeu ex 056 promo;12.0;3.5;15.5;432.5;=;96.4;546.84;460.25;?;100%;https://www.vinted.fr/items/9259289283-dracaufeu-ex-056-promo
2026-07-08 10:00;Dracaufeu ex 199/165;Vinted;Dracaufeu GX;9.0;3.5;12.5;432.5;=;97.1;546.84;463.25;?;100%;https://www.vinted.fr/items/9347471677-dracaufeu-gx
<<<<<<< Updated upstream
2026-07-08 18:22;Dracaufeu ex 199/165;Vinted;Carte Pokémon Promo Dracaufeu ex Téracristal SVP FR 056 – Neuve;10.0;3.5;13.5;432.5;=;96.9;546.84;462.25;?;100%;https://www.vinted.fr/items/9351589906-carte-pokemon-promo-dracaufeu-ex-teracristal-svp-fr-056-neuve
2026-07-08 18:22;Carapuce 170/165;Vinted;Carte Carapuce SV2A 170/165 Excellent état;29.0;3.5;32.5;107.5;=;69.8;135.92;85.75;?;100%;https://www.vinted.fr/items/9352946890-carte-carapuce-sv2a-170165-excellent-etat
2026-07-08 18:22;Pikachu 173/165;Vinted;carte Pokémon Pikachu TG;40.0;3.5;43.5;81.0;=;46.3;102.41;45.6;?;100%;https://www.vinted.fr/items/9350385210-carte-pokemon-pikachu-tg
2026-07-08 18:22;Mew ex 205/165;Vinted;Mew ex 205/165;18.0;3.5;21.5;42.0;=;48.8;53.1;24.7;?;100%;https://www.vinted.fr/items/9353277126-mew-ex-205165
=======
2026-07-08 19:02;Carapuce 170/165;Vinted;Carte Carapuce SV2A 170/165 Excellent état;29.0;3.5;32.5;107.5;=;69.8;135.92;85.75;?;100%;https://www.vinted.fr/items/9352946890-carte-carapuce-sv2a-170165-excellent-etat
2026-07-08 19:02;Mew ex 205/165;Vinted;Mew ex 205/165;18.0;3.5;21.5;42.0;=;48.8;53.1;24.7;?;100%;https://www.vinted.fr/items/9353277126-mew-ex-205165
>>>>>>> Stashed changes
2026-07-08 19:59;Dracaufeu ex 199/165;Vinted;Dracaufeu upc promo scellé;89.99;3.5;93.49;432.5;=;78.4;546.84;382.26;?;100%;https://www.vinted.fr/items/9296935597-dracaufeu-upc-promo-scelle
2026-07-08 19:59;Tortank ex 200/165;Vinted;Carte Pokémon - tortank EX - XY122 XY Black Star Promos - Good;49.99;3.5;53.49;180.0;=;70.3;227.59;144.51;?;100%;https://www.vinted.fr/items/9325380165-carte-pokemon-tortank-ex-xy122-xy-black-star-promos-good
2026-07-08 19:59;Carapuce 170/165;Vinted;Carte Carapuce SV2A 170/165 Excellent état;29.0;3.5;32.5;107.5;=;69.8;135.92;85.75;?;100%;https://www.vinted.fr/items/9352946890-carte-carapuce-sv2a-170165-excellent-etat
2026-07-08 19:59;Pikachu 173/165;Vinted;Pikachu 173/165 AR – Pokémon 151 🇯🇵;39.99;3.5;43.49;81.0;=;46.3;102.41;45.61;?;100%;https://www.vinted.fr/items/9339997858-pikachu-173165-ar-pokemon-151
2026-07-08 19:59;Mew ex 193/165;Vinted;Mew ex 193/165 ita;25.0;3.5;28.5;55.0;=;48.2;69.54;32.0;?;100%;https://www.vinted.fr/items/9328229068-mew-ex-193165-ita
2026-07-08 19:59;Mew ex 205/165;Vinted;Mew ex 205/165;18.0;3.5;21.5;42.0;=;48.8;53.1;24.7;?;100%;https://www.vinted.fr/items/9353277126-mew-ex-205165
2026-07-08 19:59;Alakazam ex 188/165;Vinted;Alakazam EX 188/165;14.0;3.5;17.5;30.0;=;41.7;37.93;15.5;?;100%;https://www.vinted.fr/items/9338029080-alakazam-ex-188165
2026-07-08 19:59;Alakazam ex 188/165;Vinted;Alakazam ex 188/165 151 ENG;15.0;3.5;18.5;30.0;=;38.3;37.93;14.5;?;100%;https://www.vinted.fr/items/9268905462-alakazam-ex-188165-151-eng
2026-07-08 20:48;Dracaufeu ex 199/165;Vinted;Dracaufeu GX;9.0;3.5;12.5;432.5;=;97.1;546.84;463.25;?;100%;https://www.vinted.fr/items/9347471677-dracaufeu-gx
2026-07-08 20:48;Tortank ex 200/165;Vinted;Carte tortank gx;30.0;3.5;33.5;180.0;=;81.4;227.59;164.5;?;100%;https://www.vinted.fr/items/9277617320-carte-tortank-gx
2026-07-08 20:48;Tortank ex 200/165;Vinted;Carte pokemon tortank 151;45.0;3.5;48.5;180.0;=;73.1;227.59;149.5;?;100%;https://www.vinted.fr/items/9347935879-carte-pokemon-tortank-151
2026-07-08 20:48;Carapuce 170/165;Vinted;Carte Pokémon carapuce mep 039;27.0;3.5;30.5;107.5;=;71.6;135.92;87.75;?;100%;https://www.vinted.fr/items/9327715687-carte-pokemon-carapuce-mep-039
2026-07-08 20:48;Carapuce 170/165;Vinted;Carapuce 170/165 AR;30.0;3.5;33.5;107.5;=;68.8;135.92;84.75;?;100%;https://www.vinted.fr/items/9269970183-carapuce-170165-ar
2026-07-08 20:48;Carapuce 170/165;Vinted;Carapuce AR (170/165) et carabaffe AR (171/165) 151;40.0;3.5;43.5;107.5;=;59.5;135.92;74.75;?;100%;https://www.vinted.fr/items/9282860918-carapuce-ar-170165-et-carabaffe-ar-171165-151
2026-07-08 20:48;Carapuce 170/165;Vinted;Carte Pokémon Carapuce promo 039 CCC 9.5;50.0;3.5;53.5;107.5;=;50.2;135.92;64.75;?;100%;https://www.vinted.fr/items/9264096519-carte-pokemon-carapuce-promo-039-ccc-95
2026-07-08 20:48;Pikachu 173/165;Vinted;Carte Pokémon Pikachu 173/165 🇰🇷;25.0;3.5;28.5;81.0;=;64.8;102.41;60.6;?;100%;https://www.vinted.fr/items/9296956688-carte-pokemon-pikachu-173165
2026-07-08 20:48;Pikachu 173/165;Vinted;Carta pokemon pikachu 173/165 sv2a japanese ar 151;38.0;3.5;41.5;81.0;=;48.8;102.41;47.6;?;100%;https://www.vinted.fr/items/9320026065-carta-pokemon-pikachu-173165-sv2a-japanese-ar-151
2026-07-08 20:48;Pikachu 173/165;Vinted;carte pokémon pikachu LOR TG05;45.0;3.5;48.5;81.0;=;40.1;102.41;40.6;?;100%;https://www.vinted.fr/items/9341589939-carte-pokemon-pikachu-lor-tg05
2026-07-08 20:48;Mew ex 205/165;Vinted;Carta Pokémon Mew EX - Edizione Speciale in Italiano;20.0;3.5;23.5;42.0;=;44.0;53.1;22.7;?;100%;https://www.vinted.fr/items/9297844102-carta-pokemon-mew-ex-edizione-speciale-in-italiano
2026-07-08 20:48;Mew ex 205/165;Vinted;Mew ex 205/165;25.0;3.5;28.5;42.0;=;32.1;53.1;17.7;?;100%;https://www.vinted.fr/items/9281678301-mew-ex-205165
2026-07-08 20:48;Mew ex 205/165;Vinted;MEW EX 205/165;25.0;3.5;28.5;42.0;=;32.1;53.1;17.7;?;100%;https://www.vinted.fr/items/9267117132-mew-ex-205165
2026-07-08 20:48;Mew ex 205/165;Vinted;Pokemon Mew ex 205/165 set 151;25.0;3.5;28.5;42.0;=;32.1;53.1;17.7;?;100%;https://www.vinted.fr/items/9261420458-pokemon-mew-ex-205165-set-151
2026-07-08 20:48;Alakazam ex 188/165;Vinted;Alakazam ex 188/165 IT;15.0;3.5;18.5;30.0;=;38.3;37.93;14.5;?;100%;https://www.vinted.fr/items/9207730054-alakazam-ex-188165-it
2026-07-08 21:03;Dracaufeu ex 199/165;Vinted;Dracaufeu ex;155.0;3.5;158.5;432.5;=;63.4;546.84;317.25;?;100%;https://www.vinted.fr/items/9289423289-dracaufeu-ex
2026-07-08 21:03;Méga-Gardevoir ex 187/132;Vinted;Carte pokemon Méga Gardevoir Full Art;6.0;3.5;9.5;245.0;=;96.1;309.77;260.0;?;100%;https://www.vinted.fr/items/9345560568-carte-pokemon-mega-gardevoir-full-art
2026-07-08 21:03;Méga-Gardevoir ex 187/132;Vinted;Méga-Gardevoir ex ME2.5 032 Promo – Héros Transcendants – Pokémon;9.0;3.5;12.5;245.0;=;94.9;309.77;257.0;?;100%;https://www.vinted.fr/items/9292148890-mega-gardevoir-ex-me25-032-promo-heros-transcendants-pokemon
2026-07-08 21:03;Méga-Gardevoir ex 187/132;Vinted;Mega Gardevoir ex (MEG 159);9.5;3.5;13.0;245.0;=;94.7;309.77;256.5;?;100%;https://www.vinted.fr/items/9289853979-mega-gardevoir-ex-meg-159
2026-07-08 21:03;Méga-Gardevoir ex 187/132;Vinted;Méga-Gardevoir ex 032;10.0;3.5;13.5;245.0;=;94.5;309.77;256.0;?;100%;https://www.vinted.fr/items/9329341361-mega-gardevoir-ex-032
2026-07-08 21:03;Méga-Gardevoir ex 187/132;Vinted;FA Mega Gardevoir ME01;12.99;3.5;16.49;245.0;=;93.3;309.77;253.01;?;100%;https://www.vinted.fr/items/9323064012-fa-mega-gardevoir-me01
2026-07-08 21:03;Méga-Gardevoir ex 187/132;Vinted;Mega Gardevoir Ex Special Attack Rare Promo 032 - MEP - Eng;15.0;3.5;18.5;245.0;=;92.4;309.77;251.0;?;100%;https://www.vinted.fr/items/9341334372-mega-gardevoir-ex-special-attack-rare-promo-032-mep-eng
2026-07-08 21:03;Tortank ex 200/165;Vinted;Tortank ex xy122;40.0;3.5;43.5;180.0;=;75.8;227.59;154.5;?;100%;https://www.vinted.fr/items/9322438779-tortank-ex-xy122
2026-07-08 21:03;Salamèche 168/165;Vinted;Dracaufeu promo 161 avec salameche et reptincel;8.0;3.5;11.5;85.28;=;86.5;107.83;82.31;?;100%;https://www.vinted.fr/items/9335288128-dracaufeu-promo-161-avec-salameche-et-reptincel
2026-07-08 21:03;Bulbizarre 166/165;Vinted;Carte Pokémon Bulbizarre AR 166/165 Japonaise CollectAura 8;22.0;3.5;25.5;75.0;=;66.0;94.83;57.0;?;100%;https://www.vinted.fr/items/9319726793-carte-pokemon-bulbizarre-ar-166165-japonaise-collectaura-8
2026-07-08 21:03;Bulbizarre 166/165;Vinted;Bulbizarre ar jap CA 9;24.99;3.5;28.49;75.0;=;62.0;94.83;54.01;?;100%;https://www.vinted.fr/items/9352843827-bulbizarre-ar-jap-ca-9
2026-07-08 21:03;Alakazam ex 188/165;Vinted;Cartes Pokémon Alakazam;10.0;3.5;13.5;30.0;=;55.0;37.93;19.5;?;100%;https://www.vinted.fr/items/9240045217-cartes-pokemon-alakazam
2026-07-08 21:27;Méga-Gardevoir ex 187/132;Vinted;Mega-Gardevoir EX héros transcendant;1.0;3.5;4.5;245.0;=;98.2;309.77;265.0;?;100%;https://www.vinted.fr/items/9344421698-mega-gardevoir-ex-heros-transcendant
2026-07-08 21:27;Méga-Gardevoir ex 187/132;Vinted;Méga gardevoir EX;1.99;3.5;5.49;245.0;=;97.8;309.77;264.01;?;100%;https://www.vinted.fr/items/9350525093-mega-gardevoir-ex
2026-07-08 21:27;Méga-Gardevoir ex 187/132;Vinted;Mega-gardevoir ex FA;6.0;3.5;9.5;245.0;=;96.1;309.77;260.0;?;100%;https://www.vinted.fr/items/9299701830-mega-gardevoir-ex-fa
2026-07-08 21:27;Méga-Gardevoir ex 187/132;Vinted;Méga-Gardevoir EX - MEP 032;7.0;3.5;10.5;245.0;=;95.7;309.77;259.0;?;100%;https://www.vinted.fr/items/9254498251-mega-gardevoir-ex-mep-032
2026-07-08 21:27;Salamèche 168/165;Vinted;Carte salameche AR série 151 coréenne;24.0;3.5;27.5;85.28;=;67.8;107.83;66.31;?;100%;https://www.vinted.fr/items/9300280062-carte-salameche-ar-serie-151-coreenne
2026-07-08 21:27;Salamèche 168/165;Vinted;Pokémon carte Salamèche 168/165 AR sv2a coréen;25.0;3.5;28.5;85.28;=;66.6;107.83;65.31;?;100%;https://www.vinted.fr/items/9286409114-pokemon-carte-salameche-168165-ar-sv2a-coreen
2026-07-08 21:27;Salamèche 168/165;Vinted;Carte Pokémon Salamèche AR 168/165, Japonaise, série 151;30.0;3.5;33.5;85.28;=;60.7;107.83;60.31;?;100%;https://www.vinted.fr/items/9310936784-carte-pokemon-salameche-ar-168165-japonaise-serie-151
2026-07-08 21:27;Pikachu 173/165;Vinted;Pikachu AR (Pokémon 151)  173/165;30.0;3.5;33.5;81.0;=;58.6;102.41;55.6;?;100%;https://www.vinted.fr/items/9354903447-pikachu-ar-pokemon-151-173165
2026-07-08 21:27;Bulbizarre 166/165;Vinted;Bulbizarre AR Sv2a 166/165;25.0;3.5;28.5;75.0;=;62.0;94.83;54.0;?;100%;https://www.vinted.fr/items/9311529898-bulbizarre-ar-sv2a-166165
2026-07-08 21:27;Bulbizarre 166/165;Vinted;Carte Pokémon Bulbasaur Bulbizarre AR 166/165 SV2a 151;25.0;3.5;28.5;75.0;=;62.0;94.83;54.0;?;100%;https://www.vinted.fr/items/9266417495-carte-pokemon-bulbasaur-bulbizarre-ar-166165-sv2a-151
2026-07-08 21:27;Alakazam ex 188/165;Vinted;Alakazam ex 188/165 from 151;13.0;3.5;16.5;30.0;=;45.0;37.93;16.5;?;100%;https://www.vinted.fr/items/9112467932-alakazam-ex-188165-from-151
2026-07-08 22:44;Méga-Gardevoir ex 187/132;Vinted;Carte Mega Gardevoir ex (MEG 060) Méga-Évolution Pokémon;1.99;3.5;5.49;245.0;=;97.8;309.77;264.01;?;100%;https://www.vinted.fr/items/9106863966-carte-mega-gardevoir-ex-meg-060-mega-evolution-pokemon
2026-07-08 22:44;Méga-Gardevoir ex 187/132;Vinted;Mega Gardevoir ex;2.0;3.5;5.5;245.0;=;97.8;309.77;264.0;?;100%;https://www.vinted.fr/items/9243348201-mega-gardevoir-ex
2026-07-08 22:44;Méga-Gardevoir ex 187/132;Vinted;Mega Gardevoir ex (MEG 060) Méga-Évolution;2.0;3.5;5.5;245.0;=;97.8;309.77;264.0;?;100%;https://www.vinted.fr/items/9193152143-mega-gardevoir-ex-meg-060-mega-evolution
2026-07-08 22:44;Méga-Gardevoir ex 187/132;Vinted;Carte Pokémon mega-gardevoir ex;3.0;3.5;6.5;245.0;=;97.3;309.77;263.0;?;100%;https://www.vinted.fr/items/9218963732-carte-pokemon-mega-gardevoir-ex
2026-07-08 22:44;Méga-Gardevoir ex 187/132;Vinted;Méga-Gardevoir ex promo 032;8.0;3.5;11.5;245.0;=;95.3;309.77;258.0;?;100%;https://www.vinted.fr/items/9286283509-mega-gardevoir-ex-promo-032
2026-07-08 22:44;Carapuce 170/165;Vinted;Carapuce full art;50.0;3.5;53.5;107.5;=;50.2;135.92;64.75;?;100%;https://www.vinted.fr/items/9291540787-carapuce-full-art
2026-07-08 22:44;Salamèche 168/165;Vinted;Salameche AR sv2a 168/165 Parfait état;32.0;3.5;35.5;85.28;=;58.4;107.83;58.31;?;100%;https://www.vinted.fr/items/9355113465-salameche-ar-sv2a-168165-parfait-etat
2026-07-08 22:44;Salamèche 168/165;Vinted;Salamèche 168/165 Mint - Japonaise;45.0;3.5;48.5;85.28;=;43.1;107.83;45.31;?;100%;https://www.vinted.fr/items/9262129484-salameche-168165-mint-japonaise
2026-07-08 22:44;Alakazam ex 188/165;Vinted;Alakazam Ex SVP50 promo pokémon 151 Ev3.5 neuve FR;2.0;3.5;5.5;30.0;=;81.7;37.93;27.5;?;100%;https://www.vinted.fr/items/9169284001-alakazam-ex-svp50-promo-pokemon-151-ev35-neuve-fr
2026-07-08 23:50;Tortank ex 200/165;Vinted;Tortank FA 151;35.0;3.5;38.5;180.0;=;78.6;227.59;159.5;?;100%;https://www.vinted.fr/items/9342194066-tortank-fa-151
